pathway	description	P37057_1001	P37057_1002	P37057_1003	P37057_1004	P37057_1067	P37057_1068	P37057_1013	P37057_1014	P37057_1015	P37057_1016	P37057_1021	P37057_1022	P37057_1023	P37057_1025	P37057_1026	P37057_1037	P37057_1039	P37057_1050	P37057_1052	P37057_1055	P37057_1057	P37057_1061	P37057_1062	P37057_1065	P37057_1066	P37057_1084	P37057_1018	P37057_1019	P37057_1030	P37057_1031	P37057_1032	P37057_1033	P37057_1034	P37057_1035	P37057_1036	P37057_1038	P37057_1047	P37057_1048	P37057_1049	P37057_1051	P37057_1054	P37057_1056	P37057_1059	P37057_1060	P37057_1063	P37057_1064	P37057_1083
PWY-622	starch biosynthesis	107.65645610416264	0.0	269.3712322169189	0.0	167.26631459444934	94.2301142486038	35.71688249276951	0.0	35.92255581810299	58.75146554975451	0.0	0.0	3486.8705001190697	619.6250388380902	321.24433377544625	370.5900661203541	190.000949002356	111.80031201365615	254.4740180518269	103.2243337198109	407.903521766126	249.6547035987541	344.72743717401147	440.7473700995069	722.0199186622717	374.3679967800823	0.0	0.0	1191.5798229683214	1661.1126833539656	901.9503815986347	576.6322613340164	2548.399197321821	914.470346359783	139.51289265057216	395.4738072036345	35.798110796133905	0.0	57.66604955293384	253.02135722141628	201.45140876340676	309.1361007206236	0.0	129.47130534051735	95.1602785728161	59.74928261201613	59.80348260569808
PWY-6263	superpathway of menaquinol-8 biosynthesis II	4001.1615118883424	1177.305274790182	3029.831471806855	61.92410440207743	4666.27491678672	3876.80859009306	4798.928731012921	8155.93526691243	6415.31016721115	2707.518762067022	28372.590394278297	4362.933928728005	22378.376165489368	21259.85895574232	22211.54905874495	7006.665432810984	4989.746877476194	3024.840432795261	5800.734741639772	5303.98739094088	10929.09240671264	25456.546588936515	25015.523880183027	21522.885104655143	18488.608797047047	37038.75713418972	169.46974073998302	396.2206203415994	19900.097921169865	30135.322020739783	14621.74702236875	15060.687026388568	15217.51268174247	14424.691375777038	10580.409523110398	14625.049844433825	9512.62155686876	13.44787266666007	2508.8768833702247	7718.626284111496	4732.56857198803	5668.830445680683	23037.98046292534	23648.34496544348	16504.25420035797	21074.74208820244	25483.865574146887
PWY-6269	adenosylcobalamin salvage from cobinamide II	13045.607435369178	4882.377607299617	14770.015209191117	40.55884529977794	16841.756701768427	12578.937979025222	11170.45206509843	4299.772061915448	4675.332609192715	9307.0396785473	27035.49645391407	3791.0372379375626	20706.89622782121	22479.185244979915	24877.618233043628	14414.103794451396	14600.539771807757	8137.458914846326	11765.47649255558	12522.879205738644	14342.297021016191	22762.3807454378	16745.712930470767	14487.325075583452	10637.630705822072	22686.84920687082	6579.686957622207	15732.282404534908	13816.065080425584	20144.70773490604	13135.832724158909	21623.06720025336	19550.08672364644	21240.945438982853	6454.71756292885	8131.13876430033	9291.813096852084	36.1365622838063	3852.039529029691	9754.200610860767	10004.251954041198	9876.014084958706	13870.352598781192	14797.265208805142	12069.578335813989	15214.002163605288	20084.879038489384
PWY-6277	superpathway of 5-aminoimidazole ribonucleotide biosynthesis	41951.071686274736	13220.364342127368	43722.49827526026	122.76271660145332	50941.26133668386	36979.89643856854	24766.8516607529	26552.64850495212	31647.56908415125	20806.57003554144	83245.14170789452	13892.101244964617	72126.9677499119	60545.90402941276	70326.40141041919	40461.88908492717	35270.96027784893	20836.188280559218	42857.30638188952	38217.310433163984	60429.65552557503	74927.4487488767	59269.33435515608	55445.40502064762	48341.7136954607	97055.48627837808	6997.061238601912	18053.236063238168	42469.21283051766	59358.72536728174	38710.27597646396	43041.128402822615	49143.37356343867	44452.78092633464	32429.084523668364	38961.31126778734	31037.47789194938	136.13839514413897	21865.28782198489	44775.80715710323	41667.21694334381	41942.5819212061	51204.56112868692	55052.78988428217	43055.40326746027	53970.85708644464	66300.12391142007
PWY-6282	palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	682.0648288842913	50.49455504831133	1586.4338201791898	79.43429584232973	395.9976681250682	5922.629840141438	12406.1936495418	8301.700807357192	9295.239793788942	10740.0378298608	56934.56589462159	11222.83637367124	60393.50369323714	40765.30704734114	61786.47086191677	12488.779660359369	17458.07916791921	3915.030686308383	14597.209643878276	4032.613610650041	5901.517251203642	34903.307831709746	25154.504654805514	36031.30758758331	23756.3906045135	34819.92433219523	11686.862605603808	27982.48225359138	11512.373736485031	20783.863500169995	9599.707881210888	10659.032712160208	20083.35858974403	15855.479157236432	7125.053880760236	7409.569576343587	11438.396649370336	85.22968736829688	4143.510412898043	8591.426931779726	8844.373295649882	7734.547897725727	19899.951719156063	20790.08567387877	18084.900493805817	23877.06497116462	29003.77976067861
PWY-6317	galactose degradation I (Leloir pathway)	1624.0283964503897	322.2324491930757	2105.339817210307	61.78658191778054	1645.1298414043104	2706.731514757056	3758.198611798908	4788.577171632284	6101.657254563347	3247.4403934222423	39286.611524404325	5394.19657663641	27027.463969110235	29951.983172989487	33310.2718049865	3228.3794708621786	2438.2353037424177	1745.0465337334228	4818.167500004585	2850.925947841502	5813.025733050918	25118.68429844877	20996.869281466163	24962.550826112	20324.374379690224	35186.301224234296	391.09278841285646	3055.805064206484	19961.360936039524	22574.32123283525	23854.593875234084	22521.054975206785	29678.725581962564	25642.445452443284	5674.348938666462	6736.610458237224	4077.984716722396	17.377798822972334	2048.550859220932	5822.300495753075	4422.460103402809	3940.4336684242057	21329.19423212988	23945.639474884792	15492.454276413268	18589.68933834627	23282.662972305698
PWY-6338	superpathway of vanillin and vanillate degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3289.82840696154	290.68630163647856	3554.329254385622	1510.8304706028846	2226.455988591963	14.148341401814852	0.0	0.0	0.0	0.0	0.0	819.4662109442397	636.8010635282445	761.9245814832899	849.319190884107	785.0339663368532	83.25851799559914	644.6736468232149	273.42325841666803	706.0634573706378	266.7912570141924	392.10809809777663	367.00504453068646	303.4537745759894	0.0	0.0	40.05837617399141	0.0	0.0	0.0	0.0	2.461475208106386	121.9994048090028	106.42437051041009	66.23684395365393	152.58594597620677	196.51817798061293
PWY-6339	syringate degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7061.286118835456	2603.714876491258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1660.328324448801	1581.133976351401	0.0	1810.2223159101009	2622.097799726379	609.4761518618795	1600.0345888966604	0.0	0.0	0.0	0.0	815.2388784589274	0.0	0.0	0.0	175.329250573502	0.0	0.0	0.0	0.0	0.0	927.9226722948804	936.338396662511	2616.268628047693	3818.6564596248736	5394.458536207987
PWY-6349	CDP-archaeol biosynthesis	657.2650210959144	174.5473282442748	1108.6630460090723	0.0	909.75805619773	511.9843450627573	16.353982300884958	38.29888420588201	107.69181739964468	71.85917004636269	60.958978873480106	12.34236316112078	19.22391216094969	237.88337794312795	107.94618019808472	307.60581006834985	279.1611715546378	100.66471392848106	378.2792893176804	306.0434262532684	1065.7303978561029	827.5778434774448	608.2074308643607	258.1086175955351	282.39477397298987	1301.501874798838	0.0	0.0	54.01596329957574	39.7879928598749	54.941243325111664	33.58620549044817	28.696383841689443	36.25847602289519	85.05386717688522	99.41296309996594	72.21471978392978	0.0	238.20744040013145	371.8086341034538	377.76604150884174	569.9368634571679	95.26448842301224	90.08616397011376	38.28262253784781	58.59710813804598	116.83922785010166
PWY-6350	archaetidylinositol biosynthesis	696.8495650253723	181.22956229440075	1179.8930646011286	0.0	974.1635179150854	545.9329473175007	17.11111111111111	38.98598731735606	104.64339556113026	71.26853566255252	41.44092746996196	9.883274058294145	13.005895670781976	173.51807297938035	81.11135340717445	329.7395510737639	295.0471967094483	107.00021714906916	405.3584790072432	333.23832585204786	1118.1466722668845	818.2607806413877	616.9345462608293	234.61725958726512	271.1780225969048	1291.9278402685904	0.0	0.0	43.20817233966606	33.74914766584808	46.60361728497441	32.02386648829564	26.73661923003741	32.8978319846527	86.70422356049636	104.386233108389	70.64642995061077	0.0	258.5767851461231	394.3961587190574	409.9610268512819	619.3351296345518	97.23403003647208	84.89729912935607	35.97929680399486	52.47152345566727	106.98602176835112
PWY-6353	purine nucleotides degradation II (aerobic)	3815.350085115483	828.4674246280995	4295.4272795840925	82.81049213628341	5377.02174329035	6019.830060413452	3587.5859499957924	7838.279645518513	6568.349545730377	3396.136039858179	73327.0694521951	8969.11851581462	55252.74498735478	49097.71773290174	52173.05880453057	5249.845419875801	4046.768618976339	3003.912980537879	7488.751252064924	3542.765836012784	8635.807550896523	35455.36271941858	23724.906556468803	40028.232269542925	27852.62725923368	42761.557084253705	877.6181570671977	7205.682576425281	31217.433051160693	42214.80959726532	28620.11366086293	29023.29693251379	37169.37274281818	28409.09761936581	5979.013376579662	7092.408859567753	7280.305028369604	7.3783327883753245	3104.567792843025	8030.6023549650035	4676.468713826458	4884.575205089987	26196.941957180494	33303.01160425239	26005.751930900344	32067.74206338932	40469.13032785071
PWY-6383	mono-trans, poly-cis decaprenyl phosphate biosynthesis	90.66603876034094	0.0	182.26182198368824	0.0	0.0	7.988954905229624	11.98690532028206	15.973842407583248	83.39722257938777	0.0	23848.08761446836	1921.4345003362475	11695.379754004354	12616.038909192535	14267.21050396676	0.0	0.0	0.0	0.0	0.0	0.0	2160.027975737168	2007.09106638841	5069.851785492713	3314.721951978059	3139.566656319837	152.3764872810481	1800.8285855458955	3045.517598693603	5615.8937596478345	2650.51795515278	5170.727971561517	13162.4297847353	4326.335557893179	7.994048216649835	0.0	19.891108051386727	0.0	0.0	0.0	0.0	0.0	1023.346390921212	1401.3905628576124	918.2850209332385	1348.920965504159	1725.4148518252623
PWY-6385	peptidoglycan biosynthesis III (mycobacteria)	25367.32600812449	7315.007982633941	25341.162082193867	111.97574206637726	30232.9539082242	22445.57665966148	21029.946135530157	21605.41247121703	24440.599766187686	17757.78104983858	70313.99135262278	11412.363740470695	61013.98332575066	54087.63666152535	60843.60399917388	31237.110321018587	28141.85561192856	16460.938051177458	31471.56171315265	27420.298286100773	44497.99873879452	66275.83801871323	52156.03663254455	58566.95983549725	46431.35474187377	88625.67930966654	6875.78903021407	17472.974399645907	37430.88467873818	51789.43063468047	34410.689825351124	39349.3203170438	44766.41587690212	40613.04101322712	26089.837763373027	32925.83815329779	26255.36565100238	110.76054788887298	16141.176765816295	33503.31171130639	29169.168253611755	29458.022171624183	47255.33246124943	49729.64863091764	38024.90606032866	47722.60647432745	58920.705815056295
PWY-6386	UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	24560.73409018789	7148.050577094727	24177.635202407186	113.0626640380284	29115.303992706853	21760.58818855058	20537.222374266683	21168.28738159241	23917.6979251769	17364.652503006168	70732.37877290431	11369.944852608844	61125.10875869039	54614.8775865553	61221.46258787715	30445.25865182564	27439.639272308432	16023.419343793134	30487.63794969577	26632.83246333631	43269.85244588245	66169.34514419979	51913.191261912485	58248.08223757531	45986.60346766234	87886.29580884107	6847.053946330991	17410.923480929727	38163.20258929498	53018.72518758666	34879.169646259616	40199.03271921074	45722.48019251092	41261.72811523607	25676.848465565472	33091.017268110656	26215.5448135032	108.38007328244365	15555.746613594629	32206.971660455467	28129.129612513687	28463.180453991223	47508.78025172433	49876.849429980255	38051.41842168279	47761.60801045492	59024.36562566828
PWY-6387	UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	27990.32901647957	8419.799260946746	26820.0113294962	115.94120862026224	32654.112247517416	24493.030775903728	21331.209209260564	22135.0155616308	26280.80804461772	17968.770729118183	76319.02287166727	12459.461970042834	65906.90866388085	57494.47652938295	65409.71320281751	32071.3092379054	28488.925799258686	16884.87504305884	32956.28596714391	29138.76548927196	45611.64346036262	68722.69464089465	54541.12385375507	61434.01679850734	48389.7050023208	91417.35161291595	6882.031315791562	17563.967572024485	38439.97638021172	53315.67373500009	35317.37857608348	40273.86680057213	46182.05292238535	41612.68539273317	26851.46682089668	34174.586762045976	26788.478425781945	114.54858787301768	16618.55285461859	34201.01801495115	30856.292007102264	31249.968298053165	48651.9069349428	51180.3221359867	39468.58586735662	49832.29293105048	61003.4291396935
PWY-6396	superpathway of 2,3-butanediol biosynthesis	76.9498227796485	0.0	127.60302197802196	0.0	0.0	34.89983022071307	0.0	110.85907597717755	137.69839277320648	34.98432601880878	7101.213030345111	994.4890502158172	6463.9953122525085	6671.954948491747	5170.232347032069	33.861486486486484	54.720000000000006	0.0	17.255973489273373	4.915625194193067	60.59199924469372	1362.18381723209	1502.0424292683847	1891.7850301721355	1688.2832342323063	2317.8792882284665	186.0493961188764	2186.9743348553648	1777.2416033429236	3102.408990609331	2188.2405640877923	2866.607993947799	2806.296269880893	3377.05965444505	403.1183452499722	241.35076065401444	116.53463960811756	0.0	20.903225806451616	40.46481177994313	0.0	0.0	1171.8220290005968	1262.6061450074546	883.0362665492975	1237.5013911194685	1934.0483057601775
PWY-6397	mycolyl-arabinogalactan-peptidoglycan complex biosynthesis	49.12608734312433	0.0	72.04498328241158	0.0	0.0	4.166199262563761	0.0	0.0	0.0	0.0	187.78155781359536	0.0	61.2003411874505	675.5049492238305	256.1746159172849	0.0	0.0	0.0	0.0	0.0	0.0	81.70223957885344	143.72355498324822	253.85701185843496	90.62554348881407	48.39295740855649	10.340123578095856	426.25791486092174	393.0658593112588	234.6816654426889	380.34314386416446	981.4278139265908	343.1908487422841	312.33798335957107	4.172221230847094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.05647555259818	21.08247933360614	0.0	21.31939510914436
PWY-6404	superpathway of mycolyl-arabinogalactan-peptidoglycan complex biosynthesis	169.9098546007967	0.0	259.6032577388644	0.0	0.0	14.928981005041797	0.0	0.0	0.0	0.0	382.6944528047197	0.0	216.6352106584136	1679.8844930614334	930.4516115863712	0.0	0.0	0.0	0.0	0.0	0.0	224.52488804938253	245.23169834517404	898.3038980836305	153.60684257531355	102.15650940891418	0.0	0.0	1200.0916366098547	755.5772138614125	1200.295002564736	3128.111425979939	1138.542057657564	1020.5484999268488	14.94883543641726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	160.29716432797895	0.0	0.0	0.0
PWY-6467	Kdo transfer to lipid IVA III (Chlamydia)	27289.800000000003	7989.4	26675.7	92.0	32166.49999999999	23181.78	22228.77	22793.2	26588.17	17318.739999999998	42068.93	8092.699999999999	44111.40000000001	26782.75	33276.55	33035.8	28761.7	16897.5	33138.8	29296.08	48452.69999999999	62579.44999999999	46658.63	42090.6	38640.54000000001	79696.32000000002	6578.57	15485.3	23617.470000000005	23721.37	24272.07	17671.8	21650.61	20758.82	29855.09	38370.83	29900.93	134.0	17300.75	36508.2	31583.6	31483.700000000008	38788.33000000001	41374.9	32881.6	40926.54	49344.05
PWY-6470	peptidoglycan biosynthesis V (&beta;-lactam resistance)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4603.3451093803815	390.33641174423497	1282.4064783678675	9301.697123954646	4018.8674016891314	0.0	0.0	0.0	0.0	0.0	0.0	994.8254088661693	488.3213494108386	1255.6747575561524	1003.535921809152	786.9876127690461	0.0	266.00686977369	443.4656415092247	641.5008710577436	440.3433877361792	581.7272769898277	674.8474021214853	867.6790174677612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.168527619096864	0.0
PWY-6471	peptidoglycan biosynthesis IV (Enterococcus faecium)	0.0	0.0	137.9159346578059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17965.419897917083	1904.416669764751	11026.530120923377	17316.98153634898	7024.148425037218	0.0	136.65223258356275	0.0	0.0	0.0	0.0	2923.098756498472	2556.6981865948937	12167.781240595334	7499.087244505297	6672.001870061873	141.43235638059986	932.9210061484448	2320.0934289840657	3376.358728180594	1705.1637637541116	1686.3094785997057	25681.500988359865	2604.189363020964	0.0	23.967613104809278	344.3740504161896	0.0	0.0	0.0	0.0	0.0	181.3391196224464	1607.824155884725	0.0	499.7527692654346	0.0
