Genus	P28660_2001	P28660_2002	P28660_2003	P28660_2004	P28660_2005	P28660_2006	P28660_2007	P28660_2008	P28660_2009	P28660_2010	P28660_2011	P28660_2012	P28660_2013	P28660_2014	P28660_2015	P28660_2016	P28660_2017	P28660_2018	P28660_2019	P28660_2020	P28660_2021	P28660_2022	P28660_2023	P28660_2024	P28660_2025	P28660_2026	P28660_2027	P28660_2028	P28660_2029	P28660_2030	P28660_2031	P28660_2032	P28660_2033	P28660_2034	P28660_2035	P28660_2036	P28660_2037	P28660_2038	P28660_2039	P28660_2040	P28660_2041	P28660_2042	P28660_2043	P28660_2044	P28660_2045	P28660_2046	P28660_2047	P28660_2048	P28660_2049	P28660_2050	P28660_2051	P28660_2053	P28660_2054	P28660_2055	P28660_2056	P28660_2057	P28660_2058	P28660_2059	P28660_2060	P28660_2061	P28660_2062	P28660_2063	P28660_2064	P28660_2066	P28660_2067	P28660_2068	P28660_2069	P28660_2070	P28660_2071	P28660_2072	P28660_2073	P28660_2074	P28660_2075	P28660_2076	P28660_2077	P28660_2078	P28660_2080	P28660_2081	P28660_2082	P28660_2083	P28660_2084	P28660_2085	P28660_2086	P28660_2088	P28660_2089	P28660_2090	P28660_2091	P28660_2092	P28660_2093	P28660_2094
RBG-16-66-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.61483889623497e-5	0	3.2117352874666945e-4	0	1.1287041739971095e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBG-16-66-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0033189987534706245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.833762584874736e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RDZH01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3582323364186873e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RECH01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8591269417971357e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REEB421	0.016007400260888104	0.005104834477880952	0.014568800228450212	0.008750754375377187	7.047822975902901e-4	0.017368291482028557	0.002092609082813891	0	7.246639370991702e-5	2.92139689513938e-4	6.38319478899189e-4	0.0015147828202944397	0.0024303328344380303	0.0017613528919145256	0.00423645999793063	0.018900104860207444	0.00245446140061576	0.005001627490641929	2.1480105631578283e-4	0	0	0	1.7406000578328406e-4	0	0	0	0	0	0	0	3.358409457281032e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REEB52	0	0	0	0	0	0	0	0	0	3.505676274167256e-5	0	4.86677211339579e-5	0	2.9175784099197665e-4	0	0	3.812755573772054e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REEB67	0	5.703725673610002e-5	0	0	5.380017538857177e-5	0	0	0	0	4.089955653195132e-5	0	1.277527679766395e-4	0	1.242672285706567e-4	1.6095099042341606e-4	0	4.0987122418049586e-4	3.7781032759061634e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REEB76	0	8.555588510415004e-5	1.5298005140129728e-5	0	5.164816837302889e-4	4.9236829148202856e-5	6.996565322478057e-5	0	0	6.427073169306636e-5	0	4.258425599221316e-5	1.8886750766160644e-4	3.728016857119702e-4	1.0921674350160375e-4	2.7794271853246247e-4	2.859566680329041e-5	5.812466578317174e-6	2.906131938390003e-4	0.0025297126988351494	0.004736969432109941	0	0	0	0	0	0	0	0	0	1.0746910263299302e-4	0.0038100360832829063	0	0	0.0011077978344828632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Reyranella	0	0	0	4.800570582103473e-5	0	0	0	8.739730816290858e-5	0	0	0	0	0	0	0	1.2633759933293748e-5	0	0	0	0	0	0.001592782316088566	0.0011875384265536961	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00083277542822618835	0	0	0	0	0	0	0	3.4121186586516495e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RFOF01	9.033521591923309e-5	2.281490269444001e-5	4.589401542038918e-5	2.05738739233006e-5	3.927412803365739e-4	0	0	0	0	6.310217293501061e-4	1.6538277407842625e-4	4.988441416230685e-4	0	7.564092173866062e-5	1.0346849384362461e-4	3.2216087829899055e-4	0.001482208729303886	4.068726604822022e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RFPC01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.176322785858467e-5	6.339318096619742e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3900725825333646e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RGZZ01	0.003302655494007162	0.0022814902694440007	0.005277811773344757	0.0027500411477478465	5.971819468131466e-4	0.0055883801083210245	0	0	0	3.505676274167256e-5	0.005805805805805806	0.0014782820294439712	0	3.2417537887997406e-5	2.7591598358299896e-4	4.8639975743180927e-4	3.9557339077885066e-4	2.6156099602427286e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RH-AL1	2.6739223912092996e-4	3.6503844311104014e-4	4.2834414392363233e-4	0.003374115323421298	6.294620520462897e-4	0.003132693254554407	0	2.9964791370140083e-4	0	3.505676274167256e-5	5.918962440701571e-4	2.798393965202579e-4	0	0.0030202339465650917	1.7244748973937435e-5	0.0010233345545967935	1.954037231558178e-4	0.0020227383692543767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhabdochlamydia	0	0	0	0.0034221210292423327	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00131652367998884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhabdothermincola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001075855426974408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rheinheimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6556797401986447e-4	1.7346112770140197e-4	0	0	0	0	1.0659936501351219e-4	0	7.492390540856942e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhizobacter	2.168045182061594e-5	0	2.0397340186839637e-5	5.486366379546826e-5	2.6900087694285884e-5	0	0	0	0	0	0	0	0	0	0	8.843631953305623e-5	2.1923344549189312e-4	6.68433656506475e-5	0	0	0	0.002497189746143453	1.7125258633516658e-4	0	5.899105630040867e-4	0	0.0038621312388509793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001492624678061344	0	4.450589554763021e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhizobium	0	0	0	1.5087507543753772e-4	0	0	0	0	0	0	6.38319478899189e-5	0	0	0	0	0	3.240842237706246e-4	1.4531166445792936e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhizobium_A	0	0	0	0	0	0	0	0	0	0	2.3211617414515966e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhizomicrobium	8.59991255551099e-4	0.0014088202413816706	6.884102313058377e-4	0.001981949854611291	8.070026308285765e-5	2.0310192023633678e-4	0.008529449179493703	9.676130546607736e-4	2.0834088191601144e-4	6.134933479792698e-4	9.023516269893081e-4	9.73354422679158e-5	0	5.024718372639598e-4	3.1040548153087386e-4	0.003171073743256731	7.101257256150452e-4	0.001360117179326219	0	0	0	0	0	0	2.0646869705143037e-4	0	4.073149845293917e-4	0	0	0	1.2090274046211715e-4	0.0018209731280396243	0	0	0	0	0	0	0	0	0	0	0	0	5.370378062747378e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.272137227630969e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhizorhabdus	4.697431227800121e-5	0	0	8.915345366763592e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0022921419077504422	0	2.1639018502884693e-4	4.358783604419086e-4	0	3.1162050021224546e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RHKX01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.414380725381037e-4	5.912633224731874e-4	0	0	0	0	0	0	0	0	0.001481164383561644	0	0	0	0	0	0	9.534325108183834e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodanobacter	3.7940790686077897e-4	9.981519928817504e-4	0.0011728470607432792	5.897843858012838e-4	2.6900087694285884e-5	0.0025203101920236335	0.0022325403892634525	0.041170374809598724	8.152469292365666e-5	8.76419068541814e-5	5.889947918933426e-4	7.42182747292858e-4	0	6.753653726666127e-4	0.0018854258878171597	0.002728892145591449	0.006929683255330709	0.0036211666782916	0	0	0	0	0	0	0	0.0013504325161485286	0	0.0012610291549940635	0.006485494441447642	0	0.007220580333154218	0	0	0	1.593407844119187e-4	0	0	0	0	0	0	8.913616283511769e-4	0.0010184968391477405	0	3.8571776141279517e-4	5.48819181230384e-4	0	0	0	0	0	0	0	0	0	0	0	0.004032258064516129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodoblastus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.089736700698549e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodococcus	5.781453818830918e-5	2.5096392963884007e-4	3.6205278831640355e-4	1.0972732759093652e-4	5.810418941965751e-4	5.139094042343673e-4	0	6.492371463530352e-4	0	0	0	0	9.514646140688476e-4	0.005840559742820866	3.16153731188853e-4	4.7376599749851555e-4	2.4782911229518354e-4	2.877170956267002e-4	0	0	0	0	0	0	3.8016458504707817e-4	0	0	4.772510340439071e-4	0.0011811536243745465	1.993673409713177e-5	0	0	0	0	0	0	1.183847422478405e-4	0	0	0	6.914553406281871e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodococcus_B	2.890726909415459e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.342826523689825e-4	0	1.34953759934437e-4	0	0	0	0	0	0	0	6.221878248465397e-4	0	5.633480838000685e-4	0	0	0	0	0	0	0	0	0.003601625876824395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodocytophaga	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008461884902254427	0.004601360475464558	3.687776392745138e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodoferax	0	0	0	0	0	0	0	0	0	0	0	0	2.3519350010690613e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011414188714586747	0	0	2.915601900286415e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodoglobus	3.974749500446256e-5	0	0	3.2232402479837605e-4	1.0760035077714354e-4	1.3540128015755785e-4	0	0	0	0	1.1895953924939432e-4	1.5208662854361845e-4	0	5.402922981332901e-5	0	0.0010233345545967935	3.193182793034096e-4	0.009605101020669131	0	0	0	0	3.368903337740982e-4	0	8.717567208838172e-4	0	2.968982718557614e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6925778506204636e-4	0	8.011061198573438e-4	4.11614385922788e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodoligotrophos	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.860774454728957e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodopila	0.005253896157862596	0.013763090050420935	0.013166483090604985	0.011829977505897843	0.01114739634051207	0.005708394879369768	0.002843149726497901	0.009520063924888257	0.01044421899344179	0.0019807070949044996	0.0038386212299255777	0.003504075921644969	9.692823034708859e-4	0.024972310019720667	0.004253704746904567	0.024585296830189632	0.0066770881985683105	0.015914533491432424	0.0025102241091020895	9.140300930966534e-5	3.6418216391839197e-05	0	0	0	0	0	0	2.0176466479905018e-4	4.154188600162447e-4	0	0.0010814078452444922	0.0021067258342858425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodopseudomonas	0	5.703725673610002e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0028596850318739543	0.0024986033088245617	0.0010819509251442348	0.003749209355981529	0.008178143769123257	0.001006018937693076	3.104071766139233e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodovastum	7.696560396318659e-4	2.851862836805001e-5	0.0039009913107330802	1.0286936961650299e-4	5.380017538857177e-5	5.5391432791728215e-5	0	0	0	0	8.994501748124937e-5	0	0	0	0	0.0011054539941632029	1.2868050061480685e-4	8.16651554253563e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RICK01	0	0	0	0	0	0	0	2.4970659475116737e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rickettsia	0	0	0	0	0	0	0	1.2485329737558369e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.99040816453067e-5	0	0	8.404491360182882e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rickettsiella_B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9400448538370207e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rifleibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5120580660266915e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rippkaea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.047749084913337e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Robbsia	0	0	0	5.486366379546826e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6156099602427287e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Robertmurraya	5.781453818830918e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023280884135932402	1.0405204683382629e-4	0.0042730504893686355	0	6.217408133223208e-4	0	0.0021248064065274054	0	0	0	0	0	0	0.015017123287671233	0	0.006639199350496612	0.0028400008162876595	0.0027391780016655506	0	0	0	4.926619301975834e-4	0.004672302161796828	0	0	6.586872541049271e-4	0.0021781261255080864	0	0	0	0	0	0	0.006825938566552901	0	0	0	0.002551020408163265	0	0	0.0023180343069077423	0.00267379679144385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Robiginitalea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.95462511162381e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Romboutsia_B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013410095973618683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roseiarcus	0.005687505194274915	0.017921106066482628	0.007684697915391833	0.003963899709222582	0.004885055925282317	0.0033080994583948795	3.0530466861722425e-4	2.2473593527605064e-4	0	9.348470064446015e-4	0.003368585977281629	6.50930770166687e-4	6.02237901788896e-4	0.003063457330415755	0.002253313865927825	0.00852778795497328	0.003421948127460419	0.021212596777568527	0	0	0	0	0	0	0	0	0	4.268098678441445e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roseimicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.143613726563345e-4	0	2.355556537037446e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015804261297120113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roseococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.295411688459102e-5	0	7.009822895300676e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roseomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008439915490998033	3.9303872273644786e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roseomonas_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.846297482253581e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001097638362460768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roseomonas_C	0	0	0	0	0	0	0	0	0	0	0	0	3.991162426056589e-4	0	0	0	0	0	0	0	0	0	1.9651936136822395e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roseovarius	5.058772091477053e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.613276555934609e-4	0	0	0	0	0	0.002615872776035961	0	0	0	0	0	0	9.845890410958905e-4	0	0	0	2.4901618196959555e-4	0	0	0	5.963802312918115e-4	0.0037809405334456514	0	0	4.5099307488265277e-4	0	0	0	0	0.004597701149425287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rothia	0	0	0	0	0	0	0	0	0	0	0	0	6.164920533105267e-4	0	0	0	0	0	0	0	1.0665334800467194e-4	0.0012339485989007971	3.9303872273644786e-5	0	0	0.0019076039738601593	3.337038427469715e-4	0	0	0	0	0	0	0.003175834725089752	0.002208008012565159	0.004435162951424082	0.002314625822569847	0.006286700624439443	0.002244433929476201	2.0606444588655383e-4	1.7862596299561502e-4	0.03587975433681715	0.0014750643877312105	0	0.004509930748826528	0.001269144356595263	0	0	0	0.034482758620689655	0	0.006493506493506494	0	0	0	0	0.029336734693877552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rouxiella	0	0	0	1.0972732759093652e-4	0	0	0	0	0	4.6742350322230074e-5	0	0	0	0	0	0	0	0	0	0	1.1965985385890023e-4	0.0012376101674435294	1.459858113021092e-4	0	1.1470483169523909e-4	0	7.410188272763633e-4	0	0	0	0	0	0	0.0011309390739450047	0	0.0012142278939098138	0.00047762120148266683	0.0011676509908110943	0	0	3.630140538297983e-4	0	9.365488176071178e-5	0	0	0.0052652340199289965	0	0	0	0	0	0	0	0	0	0.0016333197223356473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPQJ01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012617681211541216	0	0	0	0	0	0	0	0	0.0020976027397260275	0	0	0	0	0	0	0	1.9015021867275147e-4	0	0.002036993678295481	0	1.572541642682934e-4	0.001474951549556657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
